x,y,outer_radius,inner_radius,num_peaks,color,rotation_angle,outline,linewidth,image_width,image_height,background_color,plot_function,file_name
0.45,0.46,0.37,0.19,5,seashell,240.0,interpolate,2,200,200,rebeccapurple,draw_star,2619.png
0.55,0.54,0.41,0.12,4,white,150.0,interpolate,1,200,200,whitesmoke,draw_star,2620.png
0.54,0.53,0.41,0.1,4,green,120.0,interpolate,3,200,200,yellowgreen,draw_star,2621.png
0.53,0.53,0.43,0.1,6,saddlebrown,330.0,interpolate,1,200,200,ivory,draw_star,2622.png
0.46,0.45,0.37,0.13,6,burlywood,300.0,interpolate,1,200,200,mediumaquamarine,draw_star,2623.png
0.55,0.47,0.45,0.16,4,coral,330.0,interpolate,2,200,200,chocolate,draw_star,2624.png
0.48,0.48,0.35,0.12,3,palegreen,300.0,interpolate,3,200,200,whitesmoke,draw_star,2625.png
0.5,0.55,0.39,0.1,5,lightpink,300.0,interpolate,2,200,200,black,draw_star,2626.png
0.54,0.46,0.37,0.22,5,powderblue,270.0,interpolate,1,200,200,mediumturquoise,draw_star,2627.png
0.51,0.45,0.43,0.22,7,indigo,240.0,interpolate,2,200,200,lemonchiffon,draw_star,2628.png
0.54,0.47,0.37,0.18,4,powderblue,90.0,interpolate,2,200,200,rebeccapurple,draw_star,2629.png
0.52,0.55,0.37,0.25,6,grey,240.0,interpolate,3,200,200,tan,draw_star,2630.png
0.5,0.51,0.37,0.16,7,darkolivegreen,0.0,interpolate,2,200,200,tan,draw_star,2631.png
0.51,0.54,0.37,0.2,4,black,90.0,interpolate,1,200,200,white,draw_star,2632.png
0.49,0.54,0.37,0.1,5,tomato,180.0,interpolate,3,200,200,snow,draw_star,2633.png
0.48,0.55,0.43,0.14,4,darkviolet,90.0,interpolate,1,200,200,aqua,draw_star,2634.png
0.5,0.48,0.37,0.1,5,lightskyblue,90.0,interpolate,3,200,200,chocolate,draw_star,2635.png
0.55,0.52,0.39,0.14,3,gainsboro,300.0,interpolate,2,200,200,lightgray,draw_star,2636.png
0.51,0.45,0.39,0.16,6,darkslategrey,120.0,interpolate,2,200,200,mistyrose,draw_star,2637.png
0.51,0.5,0.41,0.14,4,mediumorchid,270.0,interpolate,1,200,200,seagreen,draw_star,2638.png
0.53,0.46,0.37,0.1,3,yellow,300.0,interpolate,1,200,200,rosybrown,draw_star,2639.png
0.45,0.48,0.37,0.19,5,darkgreen,270.0,interpolate,1,200,200,palevioletred,draw_star,2640.png
0.51,0.51,0.43,0.13,3,olive,30.0,interpolate,2,200,200,lightgoldenrodyellow,draw_star,2641.png
0.45,0.46,0.37,0.1,3,lightpink,120.0,interpolate,1,200,200,darkolivegreen,draw_star,2642.png
0.47,0.52,0.37,0.18,4,lightsalmon,30.0,interpolate,1,200,200,darkred,draw_star,2643.png
0.53,0.51,0.35,0.19,6,saddlebrown,240.0,interpolate,2,200,200,palevioletred,draw_star,2644.png
0.48,0.53,0.45,0.22,5,coral,120.0,interpolate,1,200,200,forestgreen,draw_star,2645.png
0.52,0.52,0.43,0.16,4,ivory,30.0,interpolate,2,200,200,blueviolet,draw_star,2646.png
0.48,0.49,0.37,0.14,3,indigo,270.0,interpolate,2,200,200,moccasin,draw_star,2647.png
0.54,0.46,0.35,0.25,6,thistle,270.0,interpolate,3,200,200,magenta,draw_star,2648.png
0.45,0.51,0.43,0.1,7,salmon,120.0,interpolate,2,200,200,navajowhite,draw_star,2649.png
0.54,0.48,0.43,0.13,3,springgreen,0.0,interpolate,1,200,200,lightgoldenrodyellow,draw_star,2650.png
0.47,0.5,0.37,0.13,5,white,330.0,interpolate,1,200,200,darkslateblue,draw_star,2651.png
0.49,0.45,0.41,0.19,5,darkorange,120.0,interpolate,2,200,200,wheat,draw_star,2652.png
0.52,0.54,0.45,0.1,7,lightpink,210.0,interpolate,3,200,200,lightpink,draw_star,2653.png
0.55,0.46,0.35,0.16,5,lightseagreen,270.0,interpolate,3,200,200,linen,draw_star,2654.png
0.51,0.52,0.45,0.16,6,darkblue,210.0,interpolate,2,200,200,mintcream,draw_star,2655.png
0.51,0.51,0.35,0.1,5,grey,180.0,interpolate,3,200,200,antiquewhite,draw_star,2656.png
0.55,0.46,0.37,0.2,4,dimgray,0.0,interpolate,1,200,200,darkgrey,draw_star,2657.png
0.49,0.51,0.35,0.13,7,mintcream,300.0,interpolate,2,200,200,ghostwhite,draw_star,2658.png
0.54,0.47,0.37,0.12,4,aquamarine,270.0,interpolate,2,200,200,tomato,draw_star,2659.png
0.53,0.54,0.39,0.25,5,lightseagreen,180.0,interpolate,2,200,200,bisque,draw_star,2660.png
0.55,0.45,0.45,0.1,3,thistle,240.0,interpolate,2,200,200,tomato,draw_star,2661.png
0.49,0.52,0.39,0.25,5,maroon,30.0,interpolate,1,200,200,mediumorchid,draw_star,2662.png
0.48,0.51,0.45,0.2,4,navajowhite,210.0,interpolate,3,200,200,khaki,draw_star,2663.png
0.51,0.55,0.39,0.19,5,cornsilk,330.0,interpolate,3,200,200,palegreen,draw_star,2664.png
0.53,0.53,0.39,0.16,4,blue,0.0,interpolate,3,200,200,silver,draw_star,2665.png
0.45,0.55,0.43,0.16,5,limegreen,60.0,interpolate,1,200,200,pink,draw_star,2666.png
0.52,0.48,0.37,0.13,6,mintcream,210.0,interpolate,3,200,200,aqua,draw_star,2667.png
0.48,0.5,0.41,0.16,7,orchid,180.0,interpolate,1,200,200,seashell,draw_star,2668.png
0.55,0.54,0.43,0.1,3,firebrick,180.0,interpolate,1,200,200,gray,draw_star,2669.png
0.53,0.49,0.45,0.16,5,darkolivegreen,180.0,interpolate,2,200,200,salmon,draw_star,2670.png
0.5,0.49,0.41,0.19,6,gold,30.0,interpolate,1,200,200,lightgrey,draw_star,2671.png
0.53,0.53,0.45,0.22,5,honeydew,270.0,interpolate,1,200,200,seashell,draw_star,2672.png
0.51,0.53,0.37,0.16,5,lightslategray,270.0,interpolate,3,200,200,blueviolet,draw_star,2673.png
0.45,0.45,0.39,0.16,7,lightcyan,210.0,interpolate,2,200,200,lightpink,draw_star,2674.png
0.51,0.48,0.35,0.13,5,orangered,240.0,interpolate,2,200,200,saddlebrown,draw_star,2675.png
0.49,0.51,0.41,0.25,7,cornsilk,150.0,interpolate,3,200,200,floralwhite,draw_star,2676.png
0.54,0.45,0.45,0.19,7,midnightblue,90.0,interpolate,1,200,200,royalblue,draw_star,2677.png
0.5,0.48,0.41,0.13,6,darkslateblue,180.0,interpolate,3,200,200,darkblue,draw_star,2678.png
0.53,0.46,0.43,0.18,4,lightyellow,330.0,interpolate,3,200,200,lime,draw_star,2679.png
0.46,0.52,0.41,0.11,3,lightyellow,180.0,interpolate,3,200,200,aquamarine,draw_star,2680.png
0.52,0.47,0.41,0.22,7,yellow,180.0,interpolate,2,200,200,palegreen,draw_star,2681.png
0.5,0.46,0.41,0.22,6,blueviolet,240.0,interpolate,2,200,200,darkviolet,draw_star,2682.png
0.48,0.54,0.45,0.25,6,ghostwhite,30.0,interpolate,1,200,200,navy,draw_star,2683.png
0.49,0.51,0.39,0.1,7,darkkhaki,30.0,interpolate,3,200,200,burlywood,draw_star,2684.png
0.53,0.55,0.45,0.13,6,navajowhite,300.0,interpolate,1,200,200,lavender,draw_star,2685.png
0.45,0.51,0.39,0.11,3,mediumturquoise,60.0,interpolate,1,200,200,lime,draw_star,2686.png
0.51,0.54,0.43,0.19,6,thistle,270.0,interpolate,2,200,200,darkcyan,draw_star,2687.png
0.48,0.54,0.43,0.11,3,snow,270.0,interpolate,2,200,200,dodgerblue,draw_star,2688.png
0.46,0.51,0.43,0.22,6,pink,60.0,interpolate,3,200,200,navy,draw_star,2689.png
0.48,0.48,0.41,0.22,5,darkslategrey,180.0,interpolate,3,200,200,lime,draw_star,2690.png
0.51,0.5,0.39,0.25,7,moccasin,150.0,interpolate,2,200,200,mediumaquamarine,draw_star,2691.png
0.51,0.51,0.43,0.19,7,turquoise,120.0,interpolate,2,200,200,bisque,draw_star,2692.png
0.49,0.47,0.45,0.2,4,burlywood,270.0,interpolate,1,200,200,palevioletred,draw_star,2693.png
0.45,0.49,0.43,0.1,5,darkslateblue,240.0,interpolate,2,200,200,lightgray,draw_star,2694.png
0.49,0.51,0.43,0.12,4,antiquewhite,210.0,interpolate,1,200,200,mediumpurple,draw_star,2695.png
0.55,0.51,0.35,0.16,6,antiquewhite,120.0,interpolate,1,200,200,aquamarine,draw_star,2696.png
0.54,0.53,0.39,0.1,6,plum,90.0,interpolate,1,200,200,snow,draw_star,2697.png
0.5,0.49,0.43,0.11,3,goldenrod,270.0,interpolate,2,200,200,beige,draw_star,2698.png
0.45,0.46,0.43,0.12,4,silver,240.0,interpolate,1,200,200,lightslategray,draw_star,2699.png
0.46,0.54,0.41,0.18,4,white,90.0,interpolate,2,200,200,ivory,draw_star,2700.png
0.48,0.51,0.39,0.15,3,lightcyan,330.0,interpolate,1,200,200,darkviolet,draw_star,2701.png
0.48,0.47,0.37,0.19,6,limegreen,0.0,interpolate,3,200,200,chartreuse,draw_star,2702.png
0.46,0.55,0.43,0.14,3,limegreen,90.0,interpolate,3,200,200,darkslategray,draw_star,2703.png
0.55,0.5,0.45,0.16,7,darkgreen,90.0,interpolate,3,200,200,red,draw_star,2704.png
0.55,0.5,0.35,0.1,6,mediumaquamarine,30.0,interpolate,3,200,200,darkgray,draw_star,2705.png
0.51,0.45,0.35,0.19,7,darkgray,300.0,interpolate,3,200,200,indigo,draw_star,2706.png
0.52,0.5,0.37,0.14,4,floralwhite,300.0,interpolate,3,200,200,slateblue,draw_star,2707.png
0.45,0.47,0.35,0.22,7,olivedrab,240.0,interpolate,2,200,200,dimgrey,draw_star,2708.png
0.46,0.47,0.37,0.22,6,seagreen,60.0,interpolate,1,200,200,sandybrown,draw_star,2709.png
0.47,0.52,0.41,0.16,6,hotpink,300.0,interpolate,3,200,200,cornflowerblue,draw_star,2710.png
0.55,0.51,0.41,0.1,3,khaki,210.0,interpolate,2,200,200,fuchsia,draw_star,2711.png
0.53,0.53,0.45,0.13,5,darkorchid,60.0,interpolate,1,200,200,greenyellow,draw_star,2712.png
0.45,0.46,0.41,0.15,3,coral,300.0,interpolate,1,200,200,blanchedalmond,draw_star,2713.png
0.55,0.53,0.43,0.12,3,darkslategray,330.0,interpolate,2,200,200,darkgoldenrod,draw_star,2714.png
0.5,0.51,0.37,0.12,3,cadetblue,240.0,interpolate,3,200,200,magenta,draw_star,2715.png
0.45,0.5,0.35,0.1,6,pink,330.0,interpolate,2,200,200,hotpink,draw_star,2716.png
0.55,0.46,0.35,0.25,7,dimgray,90.0,interpolate,2,200,200,aliceblue,draw_star,2717.png
0.46,0.48,0.43,0.22,6,aquamarine,210.0,interpolate,2,200,200,darkslategrey,draw_star,2718.png
0.45,0.46,0.43,0.19,6,maroon,120.0,interpolate,3,200,200,darkturquoise,draw_star,2719.png
0.47,0.48,0.37,0.1,7,darkseagreen,0.0,interpolate,2,200,200,ivory,draw_star,2720.png
0.47,0.45,0.41,0.12,4,khaki,300.0,interpolate,2,200,200,lime,draw_star,2721.png
0.49,0.53,0.45,0.1,7,darkviolet,270.0,interpolate,2,200,200,lavenderblush,draw_star,2722.png
0.55,0.55,0.43,0.19,6,darkblue,210.0,interpolate,3,200,200,sandybrown,draw_star,2723.png
0.5,0.52,0.35,0.11,3,darkmagenta,30.0,interpolate,3,200,200,salmon,draw_star,2724.png
0.45,0.54,0.37,0.14,4,olivedrab,90.0,interpolate,1,200,200,olivedrab,draw_star,2725.png
0.49,0.54,0.41,0.12,3,gainsboro,300.0,interpolate,3,200,200,lightblue,draw_star,2726.png
0.52,0.55,0.45,0.13,7,blue,210.0,interpolate,3,200,200,steelblue,draw_star,2727.png
0.51,0.49,0.45,0.16,4,darkorchid,0.0,interpolate,2,200,200,dimgray,draw_star,2728.png
0.48,0.55,0.37,0.22,6,linen,300.0,interpolate,1,200,200,ivory,draw_star,2729.png
0.46,0.46,0.35,0.13,5,lavenderblush,60.0,interpolate,1,200,200,cadetblue,draw_star,2730.png
0.48,0.52,0.45,0.15,3,olive,270.0,interpolate,1,200,200,lavender,draw_star,2731.png
0.48,0.45,0.43,0.1,3,lemonchiffon,90.0,interpolate,1,200,200,yellowgreen,draw_star,2732.png
0.46,0.47,0.39,0.16,5,indianred,180.0,interpolate,2,200,200,whitesmoke,draw_star,2733.png
0.54,0.45,0.37,0.1,3,tan,180.0,interpolate,3,200,200,firebrick,draw_star,2734.png
0.45,0.48,0.37,0.2,4,powderblue,120.0,interpolate,3,200,200,lightblue,draw_star,2735.png
0.45,0.53,0.43,0.16,5,aqua,240.0,interpolate,3,200,200,darkslateblue,draw_star,2736.png
0.45,0.49,0.37,0.14,4,indianred,210.0,interpolate,3,200,200,lightcyan,draw_star,2737.png
0.47,0.53,0.37,0.2,4,mediumorchid,30.0,interpolate,3,200,200,pink,draw_star,2738.png
0.5,0.53,0.43,0.13,7,lightblue,150.0,interpolate,1,200,200,deepskyblue,draw_star,2739.png
0.46,0.53,0.43,0.1,6,saddlebrown,180.0,interpolate,1,200,200,yellow,draw_star,2740.png
0.46,0.52,0.37,0.16,5,blueviolet,150.0,interpolate,3,200,200,yellowgreen,draw_star,2741.png
0.47,0.55,0.43,0.19,6,forestgreen,90.0,interpolate,1,200,200,paleturquoise,draw_star,2742.png
0.54,0.53,0.35,0.19,7,moccasin,330.0,interpolate,2,200,200,cyan,draw_star,2743.png
0.47,0.47,0.37,0.13,3,mediumturquoise,240.0,interpolate,3,200,200,blueviolet,draw_star,2744.png
0.45,0.54,0.37,0.16,7,lightskyblue,240.0,interpolate,3,200,200,wheat,draw_star,2745.png
0.51,0.51,0.45,0.1,3,lightslategray,60.0,interpolate,3,200,200,wheat,draw_star,2746.png
0.5,0.55,0.43,0.2,4,salmon,90.0,interpolate,2,200,200,mediumslateblue,draw_star,2747.png
0.51,0.54,0.39,0.13,7,palegreen,30.0,interpolate,3,200,200,darkturquoise,draw_star,2748.png
0.51,0.53,0.43,0.25,7,mediumaquamarine,270.0,interpolate,2,200,200,darkslategrey,draw_star,2749.png
0.53,0.45,0.39,0.22,7,paleturquoise,90.0,interpolate,1,200,200,seagreen,draw_star,2750.png
0.51,0.49,0.45,0.1,4,darkmagenta,270.0,interpolate,2,200,200,darkgray,draw_star,2751.png
0.46,0.54,0.45,0.15,3,indigo,150.0,interpolate,3,200,200,lightpink,draw_star,2752.png
0.51,0.51,0.41,0.16,7,mediumpurple,30.0,interpolate,1,200,200,darkgray,draw_star,2753.png
0.5,0.48,0.43,0.16,5,darkslategray,180.0,interpolate,2,200,200,darkmagenta,draw_star,2754.png
0.51,0.47,0.37,0.22,7,sienna,120.0,interpolate,3,200,200,skyblue,draw_star,2755.png
0.49,0.5,0.35,0.1,5,mediumslateblue,60.0,interpolate,1,200,200,slategray,draw_star,2756.png
0.46,0.48,0.39,0.22,5,navy,30.0,interpolate,3,200,200,mediumorchid,draw_star,2757.png
0.53,0.47,0.45,0.14,4,gray,330.0,interpolate,1,200,200,green,draw_star,2758.png
0.45,0.48,0.43,0.14,4,dimgrey,60.0,interpolate,1,200,200,darkorange,draw_star,2759.png
0.46,0.54,0.37,0.25,6,orange,300.0,interpolate,1,200,200,burlywood,draw_star,2760.png
0.52,0.46,0.39,0.1,5,blue,240.0,interpolate,2,200,200,cornsilk,draw_star,2761.png
0.53,0.5,0.41,0.2,4,khaki,270.0,interpolate,2,200,200,dimgray,draw_star,2762.png
0.52,0.52,0.39,0.12,4,greenyellow,330.0,interpolate,1,200,200,blanchedalmond,draw_star,2763.png
0.51,0.55,0.35,0.14,4,olive,120.0,interpolate,3,200,200,dimgrey,draw_star,2764.png
0.46,0.52,0.43,0.1,7,olive,270.0,interpolate,3,200,200,darkblue,draw_star,2765.png
0.45,0.49,0.43,0.22,6,darksalmon,270.0,interpolate,3,200,200,mistyrose,draw_star,2766.png
0.51,0.53,0.37,0.25,5,salmon,270.0,interpolate,2,200,200,orange,draw_star,2767.png
0.54,0.55,0.45,0.13,3,khaki,300.0,interpolate,2,200,200,violet,draw_star,2768.png
0.49,0.54,0.37,0.1,4,ivory,60.0,interpolate,2,200,200,darkgoldenrod,draw_star,2769.png
0.53,0.47,0.39,0.13,6,goldenrod,90.0,interpolate,2,200,200,royalblue,draw_star,2770.png
0.47,0.46,0.35,0.12,3,steelblue,60.0,interpolate,1,200,200,royalblue,draw_star,2771.png
0.49,0.54,0.37,0.25,5,azure,0.0,interpolate,3,200,200,slategray,draw_star,2772.png
0.53,0.49,0.41,0.1,7,navajowhite,0.0,interpolate,3,200,200,mistyrose,draw_star,2773.png
0.49,0.47,0.35,0.12,4,mediumslateblue,60.0,interpolate,1,200,200,rebeccapurple,draw_star,2774.png
0.52,0.5,0.37,0.12,4,deeppink,330.0,interpolate,1,200,200,salmon,draw_star,2775.png
0.51,0.52,0.35,0.18,4,darksalmon,210.0,interpolate,1,200,200,black,draw_star,2776.png
0.53,0.5,0.39,0.14,4,darkmagenta,300.0,interpolate,2,200,200,palevioletred,draw_star,2777.png
0.46,0.53,0.41,0.25,6,royalblue,240.0,interpolate,2,200,200,seagreen,draw_star,2778.png
0.45,0.52,0.37,0.15,3,gainsboro,150.0,interpolate,1,200,200,teal,draw_star,2779.png
0.52,0.45,0.35,0.13,5,lightgrey,330.0,interpolate,1,200,200,mediumspringgreen,draw_star,2780.png
0.52,0.54,0.43,0.22,5,lightpink,330.0,interpolate,1,200,200,lightblue,draw_star,2781.png
0.49,0.51,0.37,0.13,7,beige,300.0,interpolate,3,200,200,greenyellow,draw_star,2782.png
0.55,0.46,0.39,0.19,7,papayawhip,240.0,interpolate,1,200,200,lightyellow,draw_star,2783.png
0.55,0.48,0.35,0.1,7,aqua,0.0,interpolate,2,200,200,honeydew,draw_star,2784.png
0.52,0.48,0.45,0.14,4,lightseagreen,120.0,interpolate,3,200,200,ivory,draw_star,2785.png
0.54,0.46,0.43,0.16,7,saddlebrown,240.0,interpolate,3,200,200,saddlebrown,draw_star,2786.png
0.5,0.46,0.41,0.11,3,slateblue,300.0,interpolate,3,200,200,orange,draw_star,2787.png
0.47,0.47,0.39,0.22,6,snow,0.0,interpolate,3,200,200,lawngreen,draw_star,2788.png
0.48,0.48,0.43,0.25,5,mintcream,300.0,interpolate,2,200,200,olivedrab,draw_star,2789.png
0.53,0.48,0.37,0.25,6,wheat,300.0,interpolate,1,200,200,bisque,draw_star,2790.png
0.51,0.45,0.45,0.16,4,chocolate,300.0,interpolate,3,200,200,palevioletred,draw_star,2791.png
0.54,0.5,0.41,0.1,5,cyan,240.0,interpolate,2,200,200,lightgreen,draw_star,2792.png
0.52,0.54,0.45,0.16,7,lightgray,240.0,interpolate,1,200,200,green,draw_star,2793.png
0.45,0.52,0.41,0.14,3,chocolate,0.0,interpolate,3,200,200,yellow,draw_star,2794.png
0.47,0.54,0.45,0.25,5,lightslategray,30.0,interpolate,1,200,200,darkslategray,draw_star,2795.png
0.47,0.45,0.43,0.16,5,olive,300.0,interpolate,3,200,200,darkseagreen,draw_star,2796.png
0.5,0.48,0.39,0.25,5,dimgrey,240.0,interpolate,3,200,200,whitesmoke,draw_star,2797.png
0.45,0.47,0.41,0.25,7,turquoise,150.0,interpolate,3,200,200,palevioletred,draw_star,2798.png
0.49,0.55,0.45,0.18,4,darkcyan,210.0,interpolate,1,200,200,darkturquoise,draw_star,2799.png
0.52,0.52,0.39,0.15,3,yellowgreen,120.0,interpolate,3,200,200,orchid,draw_star,2800.png
0.46,0.51,0.39,0.16,4,royalblue,120.0,interpolate,3,200,200,slategray,draw_star,2801.png
0.53,0.53,0.43,0.1,6,mediumspringgreen,270.0,interpolate,2,200,200,mediumpurple,draw_star,2802.png
0.48,0.52,0.41,0.14,3,papayawhip,90.0,interpolate,3,200,200,darkviolet,draw_star,2803.png
0.46,0.51,0.35,0.1,6,tomato,300.0,interpolate,2,200,200,deeppink,draw_star,2804.png
0.47,0.5,0.43,0.13,3,lightskyblue,60.0,interpolate,1,200,200,lightseagreen,draw_star,2805.png
0.51,0.52,0.39,0.22,7,cadetblue,120.0,interpolate,1,200,200,khaki,draw_star,2806.png
0.52,0.46,0.35,0.19,7,red,0.0,interpolate,2,200,200,yellowgreen,draw_star,2807.png
0.53,0.45,0.37,0.14,3,linen,120.0,interpolate,1,200,200,greenyellow,draw_star,2808.png
0.49,0.49,0.43,0.1,3,gray,90.0,interpolate,1,200,200,orangered,draw_star,2809.png
0.54,0.47,0.39,0.14,4,olivedrab,330.0,interpolate,1,200,200,fuchsia,draw_star,2810.png
0.5,0.53,0.35,0.14,4,lightcyan,90.0,interpolate,3,200,200,beige,draw_star,2811.png
0.53,0.53,0.39,0.16,5,darkgreen,120.0,interpolate,1,200,200,blue,draw_star,2812.png
0.48,0.48,0.39,0.19,6,black,120.0,interpolate,1,200,200,tomato,draw_star,2813.png
0.46,0.55,0.43,0.22,7,dodgerblue,60.0,interpolate,2,200,200,ivory,draw_star,2814.png
0.52,0.54,0.43,0.15,3,darkkhaki,180.0,interpolate,2,200,200,olive,draw_star,2815.png
0.47,0.51,0.41,0.16,7,lightgrey,90.0,interpolate,3,200,200,greenyellow,draw_star,2816.png
0.51,0.48,0.35,0.16,5,darkseagreen,300.0,interpolate,3,200,200,darkkhaki,draw_star,2817.png
0.54,0.47,0.35,0.13,6,oldlace,180.0,interpolate,1,200,200,goldenrod,draw_star,2818.png
0.54,0.48,0.35,0.12,4,ivory,240.0,interpolate,2,200,200,mediumspringgreen,draw_star,2819.png
0.47,0.52,0.35,0.13,3,yellow,0.0,interpolate,2,200,200,lightslategrey,draw_star,2820.png
0.5,0.48,0.39,0.1,7,lightgray,330.0,interpolate,2,200,200,lemonchiffon,draw_star,2821.png
0.5,0.52,0.39,0.14,4,ghostwhite,270.0,interpolate,3,200,200,lightgrey,draw_star,2822.png
0.47,0.54,0.39,0.1,3,tomato,150.0,interpolate,1,200,200,lavender,draw_star,2823.png
0.55,0.48,0.41,0.18,4,darkgray,330.0,interpolate,1,200,200,seagreen,draw_star,2824.png
0.5,0.47,0.37,0.19,7,dimgray,180.0,interpolate,2,200,200,cyan,draw_star,2825.png
0.47,0.45,0.35,0.22,7,sienna,240.0,interpolate,3,200,200,dodgerblue,draw_star,2826.png
0.52,0.55,0.41,0.16,4,bisque,30.0,interpolate,3,200,200,blanchedalmond,draw_star,2827.png
0.47,0.53,0.35,0.14,3,forestgreen,150.0,interpolate,1,200,200,silver,draw_star,2828.png
0.53,0.55,0.39,0.22,7,lightgoldenrodyellow,90.0,interpolate,3,200,200,forestgreen,draw_star,2829.png
0.53,0.54,0.35,0.25,5,deeppink,270.0,interpolate,3,200,200,papayawhip,draw_star,2830.png
0.5,0.52,0.35,0.19,6,firebrick,300.0,interpolate,1,200,200,aquamarine,draw_star,2831.png
0.48,0.48,0.45,0.13,7,forestgreen,330.0,interpolate,3,200,200,paleturquoise,draw_star,2832.png
0.45,0.49,0.45,0.16,4,deepskyblue,90.0,interpolate,1,200,200,coral,draw_star,2833.png
0.51,0.52,0.39,0.25,5,lemonchiffon,300.0,interpolate,2,200,200,gainsboro,draw_star,2834.png
0.46,0.46,0.35,0.13,7,lightblue,210.0,interpolate,1,200,200,green,draw_star,2835.png
0.49,0.55,0.43,0.1,4,springgreen,60.0,interpolate,1,200,200,lightsteelblue,draw_star,2836.png
0.54,0.5,0.39,0.12,3,red,90.0,interpolate,2,200,200,red,draw_star,2837.png
0.48,0.55,0.45,0.14,3,darkseagreen,120.0,interpolate,2,200,200,steelblue,draw_star,2838.png
0.48,0.51,0.43,0.1,7,lemonchiffon,240.0,interpolate,2,200,200,palegreen,draw_star,2839.png
0.55,0.51,0.45,0.19,6,greenyellow,150.0,interpolate,1,200,200,midnightblue,draw_star,2840.png
0.5,0.52,0.45,0.13,7,tomato,240.0,interpolate,1,200,200,springgreen,draw_star,2841.png
0.46,0.54,0.45,0.12,3,lightgray,210.0,interpolate,2,200,200,grey,draw_star,2842.png
0.52,0.49,0.39,0.19,6,navy,0.0,interpolate,1,200,200,goldenrod,draw_star,2843.png
0.47,0.48,0.43,0.25,5,darkkhaki,210.0,interpolate,2,200,200,blue,draw_star,2844.png
0.46,0.51,0.39,0.13,5,darkseagreen,60.0,interpolate,3,200,200,lightsalmon,draw_star,2845.png
0.52,0.55,0.45,0.1,5,darkslategrey,120.0,interpolate,1,200,200,purple,draw_star,2846.png
0.46,0.55,0.39,0.13,5,mediumorchid,60.0,interpolate,2,200,200,blueviolet,draw_star,2847.png
0.53,0.53,0.39,0.12,4,palegreen,180.0,interpolate,3,200,200,lightskyblue,draw_star,2848.png
0.45,0.49,0.43,0.1,4,lightcoral,0.0,interpolate,2,200,200,moccasin,draw_star,2849.png
0.54,0.47,0.37,0.22,6,gainsboro,90.0,interpolate,2,200,200,lemonchiffon,draw_star,2850.png
0.55,0.52,0.43,0.25,7,darkslategrey,90.0,interpolate,3,200,200,darkslategrey,draw_star,2851.png
0.54,0.55,0.45,0.16,7,greenyellow,240.0,interpolate,1,200,200,tan,draw_star,2852.png
0.51,0.47,0.37,0.25,7,thistle,330.0,interpolate,3,200,200,peru,draw_star,2853.png
0.49,0.53,0.41,0.1,7,lightblue,240.0,interpolate,1,200,200,bisque,draw_star,2854.png
0.48,0.53,0.43,0.19,5,lime,240.0,interpolate,3,200,200,deeppink,draw_star,2855.png
0.48,0.49,0.35,0.1,6,darkmagenta,90.0,interpolate,2,200,200,lightgreen,draw_star,2856.png
0.45,0.55,0.35,0.13,6,skyblue,210.0,interpolate,2,200,200,indigo,draw_star,2857.png
0.51,0.55,0.37,0.11,3,crimson,30.0,interpolate,3,200,200,mistyrose,draw_star,2858.png
0.47,0.52,0.41,0.22,5,darkslategrey,240.0,interpolate,3,200,200,fuchsia,draw_star,2859.png
0.47,0.52,0.35,0.18,4,slateblue,240.0,interpolate,3,200,200,darkslategray,draw_star,2860.png
0.52,0.55,0.35,0.1,3,indigo,180.0,interpolate,3,200,200,darkorchid,draw_star,2861.png
0.54,0.48,0.41,0.14,4,darkorange,330.0,interpolate,2,200,200,ivory,draw_star,2862.png
0.52,0.52,0.43,0.16,4,mediumblue,30.0,interpolate,3,200,200,seagreen,draw_star,2863.png
0.48,0.54,0.39,0.18,4,lightgrey,240.0,interpolate,2,200,200,lightskyblue,draw_star,2864.png
0.49,0.47,0.39,0.12,4,darkslategrey,120.0,interpolate,2,200,200,darkred,draw_star,2865.png
0.5,0.5,0.43,0.12,3,palegreen,150.0,interpolate,1,200,200,lightcyan,draw_star,2866.png
0.51,0.51,0.37,0.25,6,bisque,0.0,interpolate,3,200,200,darkgoldenrod,draw_star,2867.png
0.48,0.48,0.43,0.16,5,snow,210.0,interpolate,3,200,200,darkorange,draw_star,2868.png
0.46,0.51,0.43,0.16,4,powderblue,120.0,interpolate,2,200,200,lightyellow,draw_star,2869.png
0.49,0.45,0.41,0.1,6,grey,330.0,interpolate,2,200,200,slateblue,draw_star,2870.png
0.53,0.46,0.39,0.12,3,white,270.0,interpolate,2,200,200,royalblue,draw_star,2871.png
