x,y,radius,n_points,color,rotation_angle,outline,linewidth,image_width,image_height,background_color,plot_function,file_name
0.49,0.53,0.3,5,black,60.0,,0,64,64,white,draw_polygon,1307.png
0.47,0.54,0.3,7,black,30.0,,0,64,64,white,draw_polygon,1308.png
0.46,0.52,0.1,5,black,240.0,,0,64,64,white,draw_polygon,1309.png
0.55,0.54,0.2,6,black,60.0,,0,64,64,white,draw_polygon,1310.png
0.53,0.53,0.15,6,black,270.0,,0,64,64,white,draw_polygon,1311.png
0.54,0.48,0.15,4,black,120.0,,0,64,64,white,draw_polygon,1312.png
0.5,0.45,0.45,4,black,300.0,,0,64,64,white,draw_polygon,1313.png
0.46,0.53,0.2,5,black,300.0,,0,64,64,white,draw_polygon,1314.png
0.53,0.51,0.15,3,black,180.0,,0,64,64,white,draw_polygon,1315.png
0.49,0.49,0.2,5,black,30.0,,0,64,64,white,draw_polygon,1316.png
0.45,0.47,0.3,5,black,150.0,,0,64,64,white,draw_polygon,1317.png
0.49,0.53,0.3,3,black,120.0,,0,64,64,white,draw_polygon,1318.png
0.53,0.53,0.15,6,black,330.0,,0,64,64,white,draw_polygon,1319.png
0.5,0.46,0.1,6,black,150.0,,0,64,64,white,draw_polygon,1320.png
0.52,0.53,0.25,3,black,60.0,,0,64,64,white,draw_polygon,1321.png
0.51,0.49,0.4,7,black,150.0,,0,64,64,white,draw_polygon,1322.png
0.45,0.55,0.35,4,black,180.0,,0,64,64,white,draw_polygon,1323.png
0.53,0.53,0.4,5,black,120.0,,0,64,64,white,draw_polygon,1324.png
0.54,0.55,0.4,7,black,240.0,,0,64,64,white,draw_polygon,1325.png
0.54,0.48,0.25,4,black,30.0,,0,64,64,white,draw_polygon,1326.png
0.55,0.45,0.1,3,black,180.0,,0,64,64,white,draw_polygon,1327.png
0.46,0.55,0.45,5,black,300.0,,0,64,64,white,draw_polygon,1328.png
0.53,0.53,0.1,5,black,90.0,,0,64,64,white,draw_polygon,1329.png
0.45,0.48,0.1,3,black,90.0,,0,64,64,white,draw_polygon,1330.png
0.5,0.52,0.25,3,black,30.0,,0,64,64,white,draw_polygon,1331.png
0.48,0.49,0.2,4,black,180.0,,0,64,64,white,draw_polygon,1332.png
0.46,0.45,0.1,6,black,120.0,,0,64,64,white,draw_polygon,1333.png
0.47,0.55,0.2,6,black,120.0,,0,64,64,white,draw_polygon,1334.png
0.52,0.45,0.15,4,black,120.0,,0,64,64,white,draw_polygon,1335.png
0.45,0.47,0.45,6,black,30.0,,0,64,64,white,draw_polygon,1336.png
0.46,0.54,0.2,3,black,300.0,,0,64,64,white,draw_polygon,1337.png
0.52,0.55,0.15,4,black,60.0,,0,64,64,white,draw_polygon,1338.png
0.52,0.48,0.45,5,black,120.0,,0,64,64,white,draw_polygon,1339.png
0.52,0.48,0.35,6,black,270.0,,0,64,64,white,draw_polygon,1340.png
0.48,0.53,0.2,5,black,300.0,,0,64,64,white,draw_polygon,1341.png
0.49,0.5,0.25,5,black,270.0,,0,64,64,white,draw_polygon,1342.png
0.46,0.49,0.3,5,black,270.0,,0,64,64,white,draw_polygon,1343.png
0.54,0.48,0.15,4,black,180.0,,0,64,64,white,draw_polygon,1344.png
0.52,0.45,0.45,3,black,30.0,,0,64,64,white,draw_polygon,1345.png
0.47,0.54,0.45,7,black,150.0,,0,64,64,white,draw_polygon,1346.png
0.5,0.54,0.45,6,black,150.0,,0,64,64,white,draw_polygon,1347.png
0.48,0.5,0.2,6,black,150.0,,0,64,64,white,draw_polygon,1348.png
0.55,0.51,0.35,5,black,150.0,,0,64,64,white,draw_polygon,1349.png
0.46,0.49,0.35,6,black,150.0,,0,64,64,white,draw_polygon,1350.png
0.51,0.46,0.4,4,black,180.0,,0,64,64,white,draw_polygon,1351.png
0.47,0.55,0.1,7,black,210.0,,0,64,64,white,draw_polygon,1352.png
0.55,0.45,0.45,3,black,240.0,,0,64,64,white,draw_polygon,1353.png
0.55,0.51,0.15,4,black,120.0,,0,64,64,white,draw_polygon,1354.png
0.5,0.46,0.35,7,black,330.0,,0,64,64,white,draw_polygon,1355.png
0.51,0.45,0.45,4,black,30.0,,0,64,64,white,draw_polygon,1356.png
0.5,0.53,0.4,4,black,270.0,,0,64,64,white,draw_polygon,1357.png
0.54,0.46,0.3,6,black,120.0,,0,64,64,white,draw_polygon,1358.png
0.45,0.45,0.3,4,black,120.0,,0,64,64,white,draw_polygon,1359.png
0.47,0.49,0.1,5,black,60.0,,0,64,64,white,draw_polygon,1360.png
0.53,0.47,0.45,7,black,120.0,,0,64,64,white,draw_polygon,1361.png
0.5,0.53,0.2,4,black,120.0,,0,64,64,white,draw_polygon,1362.png
0.55,0.55,0.2,4,black,270.0,,0,64,64,white,draw_polygon,1363.png
0.51,0.47,0.15,5,black,330.0,,0,64,64,white,draw_polygon,1364.png
0.45,0.55,0.25,7,black,30.0,,0,64,64,white,draw_polygon,1365.png
0.45,0.55,0.45,5,black,150.0,,0,64,64,white,draw_polygon,1366.png
0.47,0.54,0.1,5,black,120.0,,0,64,64,white,draw_polygon,1367.png
0.5,0.46,0.25,4,black,30.0,,0,64,64,white,draw_polygon,1368.png
0.53,0.51,0.15,7,black,90.0,,0,64,64,white,draw_polygon,1369.png
0.46,0.53,0.3,7,black,0.0,,0,64,64,white,draw_polygon,1370.png
0.53,0.5,0.15,3,black,240.0,,0,64,64,white,draw_polygon,1371.png
0.45,0.55,0.1,4,black,330.0,,0,64,64,white,draw_polygon,1372.png
0.49,0.49,0.2,4,black,120.0,,0,64,64,white,draw_polygon,1373.png
0.51,0.54,0.1,7,black,60.0,,0,64,64,white,draw_polygon,1374.png
0.55,0.47,0.45,5,black,150.0,,0,64,64,white,draw_polygon,1375.png
0.45,0.51,0.1,5,black,330.0,,0,64,64,white,draw_polygon,1376.png
0.54,0.49,0.25,6,black,330.0,,0,64,64,white,draw_polygon,1377.png
0.53,0.54,0.2,6,black,90.0,,0,64,64,white,draw_polygon,1378.png
0.53,0.55,0.4,3,black,270.0,,0,64,64,white,draw_polygon,1379.png
0.46,0.49,0.3,5,black,60.0,,0,64,64,white,draw_polygon,1380.png
0.48,0.48,0.25,3,black,120.0,,0,64,64,white,draw_polygon,1381.png
0.53,0.49,0.4,6,black,240.0,,0,64,64,white,draw_polygon,1382.png
0.53,0.53,0.3,6,black,300.0,,0,64,64,white,draw_polygon,1383.png
0.53,0.46,0.3,4,black,240.0,,0,64,64,white,draw_polygon,1384.png
0.45,0.47,0.2,4,black,180.0,,0,64,64,white,draw_polygon,1385.png
0.55,0.49,0.35,5,black,210.0,,0,64,64,white,draw_polygon,1386.png
0.54,0.51,0.4,7,black,270.0,,0,64,64,white,draw_polygon,1387.png
0.51,0.49,0.1,4,black,60.0,,0,64,64,white,draw_polygon,1388.png
0.46,0.49,0.45,5,black,180.0,,0,64,64,white,draw_polygon,1389.png
0.52,0.52,0.4,7,black,60.0,,0,64,64,white,draw_polygon,1390.png
0.53,0.55,0.2,5,black,300.0,,0,64,64,white,draw_polygon,1391.png
0.47,0.51,0.3,7,black,0.0,,0,64,64,white,draw_polygon,1392.png
0.52,0.46,0.45,6,black,300.0,,0,64,64,white,draw_polygon,1393.png
0.49,0.49,0.2,3,black,60.0,,0,64,64,white,draw_polygon,1394.png
0.47,0.49,0.4,5,black,30.0,,0,64,64,white,draw_polygon,1395.png
0.5,0.54,0.1,4,black,120.0,,0,64,64,white,draw_polygon,1396.png
0.52,0.52,0.2,5,black,0.0,,0,64,64,white,draw_polygon,1397.png
0.51,0.51,0.3,6,black,240.0,,0,64,64,white,draw_polygon,1398.png
0.49,0.45,0.25,6,black,150.0,,0,64,64,white,draw_polygon,1399.png
0.49,0.47,0.35,7,black,0.0,,0,64,64,white,draw_polygon,1400.png
0.46,0.51,0.1,7,black,0.0,,0,64,64,white,draw_polygon,1401.png
0.54,0.53,0.4,6,black,150.0,,0,64,64,white,draw_polygon,1402.png
0.47,0.53,0.15,6,black,300.0,,0,64,64,white,draw_polygon,1403.png
0.55,0.49,0.15,3,black,90.0,,0,64,64,white,draw_polygon,1404.png
0.53,0.51,0.25,6,black,180.0,,0,64,64,white,draw_polygon,1405.png
0.49,0.51,0.45,7,black,90.0,,0,64,64,white,draw_polygon,1406.png
0.55,0.49,0.15,3,black,240.0,,0,64,64,white,draw_polygon,1407.png
0.52,0.48,0.25,4,black,270.0,,0,64,64,white,draw_polygon,1408.png
0.45,0.46,0.3,6,black,330.0,,0,64,64,white,draw_polygon,1409.png
0.47,0.54,0.4,4,black,60.0,,0,64,64,white,draw_polygon,1410.png
0.48,0.54,0.15,6,black,150.0,,0,64,64,white,draw_polygon,1411.png
0.49,0.52,0.15,7,black,330.0,,0,64,64,white,draw_polygon,1412.png
0.45,0.46,0.2,3,black,210.0,,0,64,64,white,draw_polygon,1413.png
0.5,0.49,0.45,6,black,210.0,,0,64,64,white,draw_polygon,1414.png
0.53,0.54,0.15,4,black,0.0,,0,64,64,white,draw_polygon,1415.png
0.54,0.55,0.3,6,black,90.0,,0,64,64,white,draw_polygon,1416.png
0.51,0.48,0.25,3,black,120.0,,0,64,64,white,draw_polygon,1417.png
0.47,0.53,0.25,4,black,210.0,,0,64,64,white,draw_polygon,1418.png
0.46,0.55,0.45,6,black,210.0,,0,64,64,white,draw_polygon,1419.png
0.45,0.47,0.15,4,black,90.0,,0,64,64,white,draw_polygon,1420.png
0.53,0.45,0.3,7,black,60.0,,0,64,64,white,draw_polygon,1421.png
0.46,0.5,0.25,3,black,240.0,,0,64,64,white,draw_polygon,1422.png
0.51,0.49,0.25,6,black,120.0,,0,64,64,white,draw_polygon,1423.png
0.55,0.49,0.25,5,black,0.0,,0,64,64,white,draw_polygon,1424.png
0.51,0.5,0.35,6,black,0.0,,0,64,64,white,draw_polygon,1425.png
0.54,0.54,0.3,5,black,300.0,,0,64,64,white,draw_polygon,1426.png
0.5,0.5,0.4,6,black,150.0,,0,64,64,white,draw_polygon,1427.png
0.53,0.49,0.2,5,black,210.0,,0,64,64,white,draw_polygon,1428.png
0.51,0.51,0.4,6,black,150.0,,0,64,64,white,draw_polygon,1429.png
0.53,0.46,0.2,6,black,60.0,,0,64,64,white,draw_polygon,1430.png
0.55,0.49,0.4,6,black,240.0,,0,64,64,white,draw_polygon,1431.png
0.53,0.47,0.2,6,black,90.0,,0,64,64,white,draw_polygon,1432.png
0.46,0.51,0.35,7,black,60.0,,0,64,64,white,draw_polygon,1433.png
0.51,0.47,0.25,5,black,300.0,,0,64,64,white,draw_polygon,1434.png
0.55,0.53,0.3,6,black,30.0,,0,64,64,white,draw_polygon,1435.png
0.49,0.55,0.4,7,black,90.0,,0,64,64,white,draw_polygon,1436.png
0.55,0.48,0.2,6,black,30.0,,0,64,64,white,draw_polygon,1437.png
0.5,0.48,0.2,5,black,120.0,,0,64,64,white,draw_polygon,1438.png
0.48,0.52,0.2,6,black,300.0,,0,64,64,white,draw_polygon,1439.png
0.53,0.49,0.35,5,black,120.0,,0,64,64,white,draw_polygon,1440.png
0.53,0.49,0.35,3,black,240.0,,0,64,64,white,draw_polygon,1441.png
0.5,0.49,0.4,4,black,180.0,,0,64,64,white,draw_polygon,1442.png
0.55,0.55,0.45,7,black,270.0,,0,64,64,white,draw_polygon,1443.png
0.45,0.54,0.25,7,black,180.0,,0,64,64,white,draw_polygon,1444.png
0.49,0.47,0.25,3,black,270.0,,0,64,64,white,draw_polygon,1445.png
0.47,0.53,0.15,3,black,180.0,,0,64,64,white,draw_polygon,1446.png
0.52,0.47,0.4,6,black,270.0,,0,64,64,white,draw_polygon,1447.png
0.45,0.52,0.2,5,black,0.0,,0,64,64,white,draw_polygon,1448.png
0.53,0.46,0.1,3,black,180.0,,0,64,64,white,draw_polygon,1449.png
0.45,0.51,0.35,6,black,60.0,,0,64,64,white,draw_polygon,1450.png
0.55,0.54,0.35,4,black,210.0,,0,64,64,white,draw_polygon,1451.png
0.49,0.5,0.1,4,black,330.0,,0,64,64,white,draw_polygon,1452.png
0.46,0.5,0.35,3,black,90.0,,0,64,64,white,draw_polygon,1453.png
0.49,0.52,0.3,6,black,90.0,,0,64,64,white,draw_polygon,1454.png
0.51,0.48,0.25,7,black,0.0,,0,64,64,white,draw_polygon,1455.png
0.5,0.52,0.2,5,black,210.0,,0,64,64,white,draw_polygon,1456.png
0.47,0.51,0.2,6,black,60.0,,0,64,64,white,draw_polygon,1457.png
0.47,0.5,0.25,6,black,180.0,,0,64,64,white,draw_polygon,1458.png
0.46,0.53,0.2,6,black,240.0,,0,64,64,white,draw_polygon,1459.png
0.47,0.54,0.4,5,black,240.0,,0,64,64,white,draw_polygon,1460.png
0.47,0.47,0.35,7,black,180.0,,0,64,64,white,draw_polygon,1461.png
0.5,0.51,0.1,4,black,300.0,,0,64,64,white,draw_polygon,1462.png
0.55,0.55,0.35,5,black,60.0,,0,64,64,white,draw_polygon,1463.png
0.48,0.51,0.35,4,black,60.0,,0,64,64,white,draw_polygon,1464.png
0.51,0.47,0.4,3,black,60.0,,0,64,64,white,draw_polygon,1465.png
0.48,0.47,0.3,7,black,300.0,,0,64,64,white,draw_polygon,1466.png
0.48,0.48,0.2,3,black,120.0,,0,64,64,white,draw_polygon,1467.png
0.51,0.46,0.1,7,black,270.0,,0,64,64,white,draw_polygon,1468.png
0.54,0.5,0.2,3,black,150.0,,0,64,64,white,draw_polygon,1469.png
0.54,0.55,0.3,7,black,180.0,,0,64,64,white,draw_polygon,1470.png
0.45,0.53,0.2,4,black,240.0,,0,64,64,white,draw_polygon,1471.png
0.46,0.47,0.4,3,black,30.0,,0,64,64,white,draw_polygon,1472.png
0.45,0.46,0.4,7,black,90.0,,0,64,64,white,draw_polygon,1473.png
0.55,0.47,0.25,6,black,30.0,,0,64,64,white,draw_polygon,1474.png
0.5,0.51,0.15,4,black,120.0,,0,64,64,white,draw_polygon,1475.png
0.48,0.47,0.4,7,black,30.0,,0,64,64,white,draw_polygon,1476.png
0.51,0.45,0.4,7,black,150.0,,0,64,64,white,draw_polygon,1477.png
0.52,0.54,0.2,4,black,90.0,,0,64,64,white,draw_polygon,1478.png
0.52,0.47,0.25,5,black,0.0,,0,64,64,white,draw_polygon,1479.png
0.49,0.5,0.4,5,black,300.0,,0,64,64,white,draw_polygon,1480.png
0.49,0.51,0.45,6,black,180.0,,0,64,64,white,draw_polygon,1481.png
0.52,0.5,0.45,7,black,270.0,,0,64,64,white,draw_polygon,1482.png
0.53,0.49,0.35,5,black,60.0,,0,64,64,white,draw_polygon,1483.png
0.47,0.53,0.15,4,black,240.0,,0,64,64,white,draw_polygon,1484.png
0.55,0.47,0.35,5,black,300.0,,0,64,64,white,draw_polygon,1485.png
0.49,0.48,0.4,6,black,180.0,,0,64,64,white,draw_polygon,1486.png
0.55,0.49,0.45,7,black,210.0,,0,64,64,white,draw_polygon,1487.png
0.45,0.5,0.2,5,black,30.0,,0,64,64,white,draw_polygon,1488.png
0.53,0.5,0.15,3,black,60.0,,0,64,64,white,draw_polygon,1489.png
0.47,0.49,0.3,7,black,120.0,,0,64,64,white,draw_polygon,1490.png
0.54,0.49,0.25,7,black,0.0,,0,64,64,white,draw_polygon,1491.png
0.54,0.53,0.45,7,black,60.0,,0,64,64,white,draw_polygon,1492.png
0.51,0.54,0.1,4,black,210.0,,0,64,64,white,draw_polygon,1493.png
0.49,0.54,0.25,4,black,120.0,,0,64,64,white,draw_polygon,1494.png
0.5,0.51,0.2,3,black,150.0,,0,64,64,white,draw_polygon,1495.png
0.53,0.51,0.3,5,black,330.0,,0,64,64,white,draw_polygon,1496.png
0.55,0.53,0.45,6,black,300.0,,0,64,64,white,draw_polygon,1497.png
0.45,0.46,0.2,3,black,120.0,,0,64,64,white,draw_polygon,1498.png
0.52,0.52,0.35,7,black,90.0,,0,64,64,white,draw_polygon,1499.png
0.5,0.49,0.2,4,black,60.0,,0,64,64,white,draw_polygon,1500.png
0.5,0.46,0.15,4,black,300.0,,0,64,64,white,draw_polygon,1501.png
0.45,0.51,0.15,4,black,240.0,,0,64,64,white,draw_polygon,1502.png
0.55,0.48,0.2,3,black,240.0,,0,64,64,white,draw_polygon,1503.png
0.46,0.45,0.2,3,black,0.0,,0,64,64,white,draw_polygon,1504.png
0.51,0.52,0.1,7,black,180.0,,0,64,64,white,draw_polygon,1505.png
0.51,0.47,0.2,7,black,150.0,,0,64,64,white,draw_polygon,1506.png
0.55,0.54,0.3,6,black,150.0,,0,64,64,white,draw_polygon,1507.png
0.48,0.54,0.45,4,black,150.0,,0,64,64,white,draw_polygon,1508.png
0.47,0.48,0.15,4,black,180.0,,0,64,64,white,draw_polygon,1509.png
0.52,0.45,0.25,3,black,0.0,,0,64,64,white,draw_polygon,1510.png
0.54,0.53,0.1,4,black,90.0,,0,64,64,white,draw_polygon,1511.png
0.52,0.54,0.4,3,black,60.0,,0,64,64,white,draw_polygon,1512.png
0.46,0.53,0.45,6,black,240.0,,0,64,64,white,draw_polygon,1513.png
0.53,0.54,0.1,6,black,0.0,,0,64,64,white,draw_polygon,1514.png
0.48,0.52,0.45,7,black,30.0,,0,64,64,white,draw_polygon,1515.png
0.5,0.54,0.1,6,black,270.0,,0,64,64,white,draw_polygon,1516.png
0.46,0.46,0.1,4,black,30.0,,0,64,64,white,draw_polygon,1517.png
0.45,0.45,0.45,3,black,150.0,,0,64,64,white,draw_polygon,1518.png
0.55,0.53,0.1,4,black,210.0,,0,64,64,white,draw_polygon,1519.png
0.48,0.55,0.25,3,black,180.0,,0,64,64,white,draw_polygon,1520.png
0.48,0.52,0.3,5,black,150.0,,0,64,64,white,draw_polygon,1521.png
0.45,0.51,0.1,5,black,60.0,,0,64,64,white,draw_polygon,1522.png
0.51,0.46,0.15,6,black,60.0,,0,64,64,white,draw_polygon,1523.png
0.5,0.54,0.1,5,black,180.0,,0,64,64,white,draw_polygon,1524.png
0.49,0.49,0.35,3,black,90.0,,0,64,64,white,draw_polygon,1525.png
0.49,0.48,0.2,7,black,270.0,,0,64,64,white,draw_polygon,1526.png
0.45,0.47,0.25,6,black,270.0,,0,64,64,white,draw_polygon,1527.png
0.54,0.46,0.2,6,black,30.0,,0,64,64,white,draw_polygon,1528.png
0.5,0.53,0.2,6,black,210.0,,0,64,64,white,draw_polygon,1529.png
0.45,0.45,0.25,6,black,60.0,,0,64,64,white,draw_polygon,1530.png
0.48,0.51,0.1,7,black,0.0,,0,64,64,white,draw_polygon,1531.png
0.52,0.48,0.15,6,black,210.0,,0,64,64,white,draw_polygon,1532.png
0.47,0.54,0.3,7,black,150.0,,0,64,64,white,draw_polygon,1533.png
0.51,0.52,0.45,3,black,120.0,,0,64,64,white,draw_polygon,1534.png
0.54,0.52,0.4,3,black,330.0,,0,64,64,white,draw_polygon,1535.png
0.49,0.46,0.25,4,black,180.0,,0,64,64,white,draw_polygon,1536.png
0.55,0.54,0.15,5,black,270.0,,0,64,64,white,draw_polygon,1537.png
0.45,0.52,0.25,5,black,120.0,,0,64,64,white,draw_polygon,1538.png
0.54,0.45,0.45,7,black,30.0,,0,64,64,white,draw_polygon,1539.png
0.45,0.53,0.35,3,black,330.0,,0,64,64,white,draw_polygon,1540.png
0.47,0.54,0.25,7,black,240.0,,0,64,64,white,draw_polygon,1541.png
0.47,0.55,0.2,6,black,240.0,,0,64,64,white,draw_polygon,1542.png
0.53,0.49,0.3,5,black,300.0,,0,64,64,white,draw_polygon,1543.png
0.53,0.47,0.1,3,black,240.0,,0,64,64,white,draw_polygon,1544.png
0.52,0.47,0.45,3,black,0.0,,0,64,64,white,draw_polygon,1545.png
0.48,0.45,0.45,5,black,210.0,,0,64,64,white,draw_polygon,1546.png
0.53,0.48,0.3,4,black,30.0,,0,64,64,white,draw_polygon,1547.png
0.51,0.52,0.25,7,black,120.0,,0,64,64,white,draw_polygon,1548.png
0.55,0.51,0.25,7,black,180.0,,0,64,64,white,draw_polygon,1549.png
0.48,0.48,0.15,7,black,90.0,,0,64,64,white,draw_polygon,1550.png
0.49,0.55,0.35,4,black,60.0,,0,64,64,white,draw_polygon,1551.png
0.48,0.49,0.3,6,black,30.0,,0,64,64,white,draw_polygon,1552.png
0.53,0.52,0.1,4,black,270.0,,0,64,64,white,draw_polygon,1553.png
0.5,0.51,0.45,4,black,60.0,,0,64,64,white,draw_polygon,1554.png
0.5,0.52,0.45,3,black,30.0,,0,64,64,white,draw_polygon,1555.png
0.45,0.51,0.15,4,black,30.0,,0,64,64,white,draw_polygon,1556.png
0.45,0.52,0.3,4,black,330.0,,0,64,64,white,draw_polygon,1557.png
0.47,0.54,0.25,4,black,60.0,,0,64,64,white,draw_polygon,1558.png
0.46,0.48,0.2,4,black,210.0,,0,64,64,white,draw_polygon,1559.png
0.54,0.51,0.15,4,black,30.0,,0,64,64,white,draw_polygon,1560.png
0.46,0.54,0.3,3,black,120.0,,0,64,64,white,draw_polygon,1561.png
0.49,0.46,0.2,3,black,90.0,,0,64,64,white,draw_polygon,1562.png
0.52,0.5,0.35,7,black,210.0,,0,64,64,white,draw_polygon,1563.png
0.48,0.53,0.3,7,black,60.0,,0,64,64,white,draw_polygon,1564.png
0.49,0.45,0.45,4,black,0.0,,0,64,64,white,draw_polygon,1565.png
0.47,0.55,0.35,5,black,330.0,,0,64,64,white,draw_polygon,1566.png
0.55,0.51,0.15,6,black,270.0,,0,64,64,white,draw_polygon,1567.png
0.45,0.55,0.3,7,black,0.0,,0,64,64,white,draw_polygon,1568.png
0.49,0.45,0.1,4,black,60.0,,0,64,64,white,draw_polygon,1569.png
0.48,0.55,0.2,5,black,300.0,,0,64,64,white,draw_polygon,1570.png
0.5,0.51,0.35,6,black,300.0,,0,64,64,white,draw_polygon,1571.png
0.45,0.49,0.15,3,black,270.0,,0,64,64,white,draw_polygon,1572.png
0.55,0.45,0.35,6,black,60.0,,0,64,64,white,draw_polygon,1573.png
0.46,0.52,0.35,5,black,210.0,,0,64,64,white,draw_polygon,1574.png
0.49,0.54,0.4,6,black,330.0,,0,64,64,white,draw_polygon,1575.png
0.52,0.49,0.3,4,black,330.0,,0,64,64,white,draw_polygon,1576.png
0.49,0.48,0.1,5,black,0.0,,0,64,64,white,draw_polygon,1577.png
0.53,0.55,0.15,4,black,270.0,,0,64,64,white,draw_polygon,1578.png
0.54,0.52,0.35,7,black,60.0,,0,64,64,white,draw_polygon,1579.png
0.52,0.46,0.2,6,black,330.0,,0,64,64,white,draw_polygon,1580.png
0.48,0.45,0.4,3,black,270.0,,0,64,64,white,draw_polygon,1581.png
0.46,0.52,0.3,3,black,150.0,,0,64,64,white,draw_polygon,1582.png
0.54,0.49,0.3,6,black,150.0,,0,64,64,white,draw_polygon,1583.png
0.5,0.45,0.45,7,black,180.0,,0,64,64,white,draw_polygon,1584.png
0.48,0.46,0.35,4,black,330.0,,0,64,64,white,draw_polygon,1585.png
0.47,0.46,0.3,5,black,210.0,,0,64,64,white,draw_polygon,1586.png
0.54,0.55,0.2,7,black,60.0,,0,64,64,white,draw_polygon,1587.png
0.45,0.53,0.45,7,black,210.0,,0,64,64,white,draw_polygon,1588.png
0.54,0.53,0.2,7,black,90.0,,0,64,64,white,draw_polygon,1589.png
0.46,0.51,0.4,3,black,240.0,,0,64,64,white,draw_polygon,1590.png
0.5,0.45,0.3,4,black,180.0,,0,64,64,white,draw_polygon,1591.png
0.45,0.55,0.1,5,black,330.0,,0,64,64,white,draw_polygon,1592.png
0.48,0.53,0.15,6,black,0.0,,0,64,64,white,draw_polygon,1593.png
0.48,0.45,0.1,4,black,210.0,,0,64,64,white,draw_polygon,1594.png
0.5,0.48,0.4,5,black,150.0,,0,64,64,white,draw_polygon,1595.png
0.51,0.48,0.2,3,black,330.0,,0,64,64,white,draw_polygon,1596.png
0.48,0.5,0.1,4,black,90.0,,0,64,64,white,draw_polygon,1597.png
0.53,0.46,0.1,3,black,90.0,,0,64,64,white,draw_polygon,1598.png
0.52,0.51,0.3,6,black,300.0,,0,64,64,white,draw_polygon,1599.png
0.54,0.49,0.4,7,black,300.0,,0,64,64,white,draw_polygon,1600.png
0.45,0.5,0.25,6,black,30.0,,0,64,64,white,draw_polygon,1601.png
0.49,0.46,0.15,3,black,150.0,,0,64,64,white,draw_polygon,1602.png
0.48,0.55,0.45,5,black,0.0,,0,64,64,white,draw_polygon,1603.png
0.51,0.51,0.3,3,black,330.0,,0,64,64,white,draw_polygon,1604.png
0.5,0.46,0.2,3,black,30.0,,0,64,64,white,draw_polygon,1605.png
0.49,0.47,0.3,3,black,60.0,,0,64,64,white,draw_polygon,1606.png
0.47,0.54,0.4,3,black,330.0,,0,64,64,white,draw_polygon,1607.png
0.48,0.5,0.4,5,black,330.0,,0,64,64,white,draw_polygon,1608.png
0.45,0.47,0.35,7,black,30.0,,0,64,64,white,draw_polygon,1609.png
0.47,0.52,0.4,4,black,90.0,,0,64,64,white,draw_polygon,1610.png
0.48,0.49,0.3,7,black,0.0,,0,64,64,white,draw_polygon,1611.png
0.55,0.47,0.15,5,black,180.0,,0,64,64,white,draw_polygon,1612.png
0.55,0.46,0.45,5,black,330.0,,0,64,64,white,draw_polygon,1613.png
0.45,0.51,0.45,6,black,300.0,,0,64,64,white,draw_polygon,1614.png
0.51,0.47,0.4,5,black,240.0,,0,64,64,white,draw_polygon,1615.png
0.47,0.54,0.35,4,black,210.0,,0,64,64,white,draw_polygon,1616.png
0.51,0.46,0.2,4,black,240.0,,0,64,64,white,draw_polygon,1617.png
0.54,0.5,0.1,7,black,240.0,,0,64,64,white,draw_polygon,1618.png
0.47,0.46,0.1,5,black,120.0,,0,64,64,white,draw_polygon,1619.png
0.45,0.5,0.15,6,black,30.0,,0,64,64,white,draw_polygon,1620.png
0.55,0.52,0.25,5,black,0.0,,0,64,64,white,draw_polygon,1621.png
0.51,0.48,0.35,4,black,270.0,,0,64,64,white,draw_polygon,1622.png
0.52,0.49,0.4,3,black,210.0,,0,64,64,white,draw_polygon,1623.png
0.53,0.55,0.45,7,black,120.0,,0,64,64,white,draw_polygon,1624.png
0.55,0.54,0.15,4,black,60.0,,0,64,64,white,draw_polygon,1625.png
0.5,0.53,0.15,3,black,30.0,,0,64,64,white,draw_polygon,1626.png
0.46,0.5,0.1,5,black,150.0,,0,64,64,white,draw_polygon,1627.png
0.46,0.53,0.3,6,black,240.0,,0,64,64,white,draw_polygon,1628.png
0.53,0.51,0.25,5,black,150.0,,0,64,64,white,draw_polygon,1629.png
0.47,0.45,0.35,6,black,300.0,,0,64,64,white,draw_polygon,1630.png
0.45,0.47,0.3,7,black,180.0,,0,64,64,white,draw_polygon,1631.png
0.47,0.48,0.45,4,black,0.0,,0,64,64,white,draw_polygon,1632.png
0.48,0.51,0.25,3,black,60.0,,0,64,64,white,draw_polygon,1633.png
0.55,0.46,0.35,6,black,90.0,,0,64,64,white,draw_polygon,1634.png
0.53,0.51,0.1,6,black,180.0,,0,64,64,white,draw_polygon,1635.png
0.5,0.46,0.2,4,black,210.0,,0,64,64,white,draw_polygon,1636.png
0.5,0.5,0.25,3,black,0.0,,0,64,64,white,draw_polygon,1637.png
0.49,0.51,0.25,7,black,0.0,,0,64,64,white,draw_polygon,1638.png
0.51,0.48,0.1,7,black,240.0,,0,64,64,white,draw_polygon,1639.png
0.52,0.53,0.25,7,black,210.0,,0,64,64,white,draw_polygon,1640.png
0.52,0.46,0.3,6,black,180.0,,0,64,64,white,draw_polygon,1641.png
0.5,0.54,0.15,5,black,0.0,,0,64,64,white,draw_polygon,1642.png
0.5,0.46,0.2,6,black,240.0,,0,64,64,white,draw_polygon,1643.png
0.52,0.47,0.4,7,black,210.0,,0,64,64,white,draw_polygon,1644.png
0.54,0.49,0.35,4,black,210.0,,0,64,64,white,draw_polygon,1645.png
0.49,0.52,0.4,7,black,150.0,,0,64,64,white,draw_polygon,1646.png
